C_Country_codes,Postal_codes,C_Location_name,C_Area,C_Lat,C_Long,C_V12,Match_location
PK,39351,Amba,Lahore,32.0029,73.9178, ,AMBA
PK,24631,Amba Dher,NWFP Peshawar,34.1878,71.6611,4,AMBA DHER
PK,23561,Ambar,NWFP Peshawar,34.0481,72.4167,4,AMBAR
PK,13101,Ambore,Federal Capial &AJK,34.3311,73.4747,4,AMBORE
PK,43731,Amgah,Norhern Punajb Rawalpindi,33.9075,72.7108,4,AMGAH
PK,64021,Amin Abad,Souhern Punajb Mulan,29.0542,70.8028, ,AMIN ABAD
PK,64201,Amin Garh,Souhern Punajb Mulan,28.5167,70.3, ,AMIN GARH
PK,28331,Amin Mughal Khel,NWFP Peshawar,32.891,70.741, ,AMIN MUGHAL KHEL
PK,52201,Amin Pur,Lahore,32.3278,74.1992, ,AMIN PUR
PK,29231,Aminabad,NWFP Peshawar,28.9389,70.8042,4,AMINABAD
PK,63271,Aminabad,Souhern Punajb Mulan,26.5306,67.7639, ,AMINABAD
PK,24011,Amir,NWFP Peshawar,30.3,73.4792,4,AMIR
PK,30101,Amir Abad,Norhern Punajb Rawalpindi,29.9201,69.6063, ,AMIR ABAD
PK,24420,Amir Abad (Nd),NWFP Peshawar,34.1158,71.6922, ,AMIR ABAD (ND)
PK,67001,Amir Bux Rajpar,Hyderabad,30.6507,71.1785, ,AMIR BUX RAJPAR
PK,66151,Amir Hayat,Hyderabad,27.4538,69.0402, ,AMIR HAYAT
PK,43741,Amir Khan,Norhern Punajb Rawalpindi,33.6397,72.6786,4,AMIR KHAN
PK,48751,Amir Pur Mangon,Norhern Punajb Rawalpindi,32.1167,72.3, ,AMIR PUR MANGON
PK,59341,Amir Pur Sadat,Souhern Punajb Mulan,29.6207,71.9488, ,AMIR PUR SADAT
PK,24531,Amirabad Puli,NWFP Peshawar,34.2619,71.6978, ,AMIRABAD PULI
PK,76201,Amirani,Hyderabad,26.7007,67.7021, ,AMIRANI
PK,23161,Amirzada Killi,NWFP Peshawar,34.4578,72.3276, ,AMIRZADA KILLI
PK,56181,Amli Moti,Lahore,30.6759,73.5954, ,AMLI MOTI
PK,52161,Ammaltas,Lahore,31.9181,73.4527, ,AMMALTAS
PK,56410,Ammunation Depot,Lahore,30.7411,73.5332, ,AMMUNATION DEPOT
PK,58120,Ammunition Depot,Souhern Punajb Mulan,30.6148,72.1252, ,AMMUNITION DEPOT
PK,22520,Ammunition Depot Havelian,NWFP Peshawar,33.9843,73.1773, ,AMMUNITION DEPOT HAVELIAN
PK,39351,Amoke,Lahore,32.0029,73.9178, ,AMOKE
PK,78151,Amort Sharif,Hyderabad,27.85,68.4667, ,AMORT SHARIF
PK,50340,Amra Kalan,Norhern Punajb Rawalpindi,32.6667,73.6667,4,AMRA KALAN
PK,51671,Amral,Lahore,33.3306,74.0028,4,AMRAL
PK,76131,Amri,Hyderabad,26.0333,68.1333, ,AMRI
PK,29341,An-Gheza,NWFP Peshawar,31.6017,70.0956, ,AN-GHEZA
PK,79000,Anaj Mandi (Nd),Hyderabad,28.5714,69.6139, ,ANAJ MANDI (ND)
PK,39631,Anand Pura,Lahore,32.1333,75.125, ,ANAND PURA
PK,11211,Andarla Kothera,Federal Capial &AJK,32.5708,73.0981, ,ANDARLA KOTHERA
PK,12301,Androte,Federal Capial &AJK,33.7181,73.7833,4,ANDROTE
PK,41140,Angah,Norhern Punajb Rawalpindi,32.3773,72.4043, ,ANGAH
PK,19291,Angha Pur,NWFP Peshawar,34.4704,72.3984, ,ANGHA PUR
PK,47101,Anguri,Federal Capial &AJK,33.8333,73.2833, ,ANGURI
PK,12081,Anhari,Federal Capial &AJK,34.3505,73.3294, ,ANHARI
PK,11111,Anhoi Sarhota,Federal Capial &AJK,33.4633,73.9229, ,ANHOI SARHOTA
PK,50190,Anjan Kasana,Norhern Punajb Rawalpindi,32.8904,73.2624, ,ANJAN KASANA
PK,50491,Anney Sharif,Norhern Punajb Rawalpindi,32.3722,73.4167, ,ANNEY SHARIF
PK,47411,Anore,Norhern Punajb Rawalpindi,33.5833,73.5667, ,ANORE
PK,64311,Anwar Abad,Souhern Punajb Mulan,28.5921,70.2324, ,ANWAR ABAD
PK,52300,Anwar Industries,Lahore,32.3833,73.6976, ,ANWAR INDUSTRIES
PK,56150,Anwar Shaheed Colony Renala Khurd,Lahore,30.831,73.696, ,ANWAR SHAHEED COLONY RENALA KHURD
PK,40301,Anwarabad,Norhern Punajb Rawalpindi,32.4913,72.6588, ,ANWARABAD
PK,77041,Anwarabad,Hyderabad,26.6412,68.3241, ,ANWARABAD
PK,84801,Anzar Gut,Balochisan,30.842,69.0984, ,ANZAR GUT
PK,85201,Appozai,Balochisan,31.5307,69.7369, ,APPOZAI
PK,40601,Aqil Shah,Norhern Punajb Rawalpindi,32.3025,72.5207, ,AQIL SHAH
PK,67040,Aqil Shah,Hyderabad,27.3433,68.4828, ,AQIL SHAH
PK,28101,Aqlim Khan Killa,NWFP Peshawar,32.8177,70.6877, ,AQLIM KHAN KILLA
PK,48411,Ara,Norhern Punajb Rawalpindi,32.7667,73.2167,4,ARA
PK,34111,Ara Akbar Shah,Souhern Punajb Mulan,30.2417,70.9417,4,ARA AKBAR SHAH
PK,32401,Ara Jafar,Souhern Punajb Mulan,29.7806,70.6639,4,ARA JAFAR
PK,49511,Ara Jasrota,Norhern Punajb Rawalpindi,33.0667,73.6833,4,ARA JASROTA
PK,65321,Arain,Hyderabad,26.55,68,4,ARAIN
PK,65320,Arain Road,Hyderabad,26.55,68, ,ARAIN ROAD
PK,61201,Arain Wahan,Lahore,29.8003,72.1758, ,ARAIN WAHAN
PK,67311,Arainabad,Hyderabad,25.8042,68.6333, ,ARAINABAD
PK,17250,Arandu,NWFP Peshawar,35.3103,71.55,4,ARANDU
PK,26291,Arawali Fort,NWFP Peshawar,33.7058,70.3283, ,ARAWALI FORT
PK,47541,Arazi,Norhern Punajb Rawalpindi,32.8161,73.6469, ,ARAZI
PK,76151,Arazi,Hyderabad,26.4667,67.7833,4,ARAZI
PK,79161,Arbab Bajkani,Hyderabad,28.4,69.2, ,ARBAB BAJKANI
PK,21401,Arbora,NWFP Peshawar,34.4625,73.0583,4,ARBORA
PK,61241,Area Pur,Lahore,29.8261,72.0425, ,AREA PUR
PK,59341,Arepur,Souhern Punajb Mulan,29.6833,72.05,4,AREPUR
PK,71001,Arif Kaka,Hyderabad,27.6461,69.0124, ,ARIF KAKA
PK,23151,Arif Khan Killi,NWFP Peshawar,34.1606,72.1128, ,ARIF KHAN KILLI
PK,57450,Arif Wala,Lahore,32.6361,73.0722, ,ARIF WALA
PK,90051,Arif Wala,Balochisan,25.4723,66.9083, ,ARIF WALA
PK,72221,Arifabad,Hyderabad,30.3167,73.3181,4,ARIFABAD
PK,77151,Arija,Hyderabad,27.4167,68.1833,4,ARIJA
PK,12460,Arja Apo,Federal Capial &AJK,32.4333,72.3681, ,ARJA APO
PK,17201,Arkari,NWFP Peshawar,35.2792,72.3454, ,ARKARI
PK,49450,Army Aviation Base Mangla,Norhern Punajb Rawalpindi,32.9064,73.3869, ,ARMY AVIATION BASE MANGLA
PK,69281,Arokhi,Hyderabad,24.4667,69.5833, ,AROKHI
PK,51601,Aroodasghana,Lahore,30.9434,72.2562, ,AROODASGHANA
PK,52400,Aroop,Lahore,32.2333,74.2417, ,AROOP
PK,48370,Arrar,Norhern Punajb Rawalpindi,32.7333,72.85, ,ARRAR
PK,62351,Arshad Kot,Souhern Punajb Mulan,29.901,72.8653, ,ARSHAD KOT
PK,72261,Artiller Corp Chak,Hyderabad,26.663,69.45, ,ARTILLER CORP CHAK
PK,36321,Aruti,Lahore,30.6933,72.6267, ,ARUTI
PK,58151,Arya Nagar,Souhern Punajb Mulan,30.3,71.85, ,ARYA NAGAR
PK,55151,Aryan,Lahore,31.6931,74.1278, ,ARYAN
PK,55221,Arzani Pur,Lahore,33,73.7333, ,ARZANI PUR
PK,77271,Arzi Bhutto,Hyderabad,27.5583,68.2306,4,ARZI BHUTTO
PK,53201,Asal Guruke,Lahore,31.4,74.5333,4,ASAL GURUKE
PK,84801,Asgara,Balochisan,30.842,69.0984, ,ASGARA
PK,67411,Asgarabad,Hyderabad,26.45,68.3167, ,ASGARABAD
PK,35201,Ashaba,Lahore,31.1344,72.3328,4,ASHABA
PK,21011,Ashar Ban,NWFP Peshawar,33.9323,72.1629, ,ASHAR BAN
PK,85201,Ashewat,Balochisan,31.5307,69.7369, ,ASHEWAT
PK,15201,Ashkomen,Federal Capial &AJK,34.3563,73.2067, ,ASHKOMEN
PK,52471,Ashraf Abad,Lahore,31.9356,74.156, ,ASHRAF ABAD
PK,61231,Ashraf Shah,Lahore,29.7667,72.1167,4,ASHRAF SHAH
PK,17260,Ashrait,NWFP Peshawar,35.4797,72.0189,4,ASHRAIT
PK,10491,Asif Abad,Federal Capial &AJK,32.1667,73.0741, ,ASIF ABAD
PK,15601,Askurdos,Federal Capial &AJK,35.6833,74.175, ,ASKURDOS
PK,23161,Aslam Kalay,NWFP Peshawar,34.4578,72.3276, ,ASLAM KALAY
PK,18801,Aspanr,NWFP Peshawar,34.7331,72.0706, ,ASPANR
PK,28101,Asperka Wazir,NWFP Peshawar,32.8177,70.6877, ,ASPERKA WAZIR
PK,42021,Asran Wala,Norhern Punajb Rawalpindi,33,73.6667, ,ASRAN WALA
PK,40184,Astana-E-Fazal,Norhern Punajb Rawalpindi,32.1687,72.6814, ,ASTANA-E-FAZAL
PK,17051,Astaro,NWFP Peshawar,36.0075,71.7578, ,ASTARO
PK,14300,Astore,Federal Capial &AJK,35.3667,74.85,4,ASTORE
PK,62301,Aswar Pura,Souhern Punajb Mulan,29.9592,73.1867, ,ASWAR PURA
PK,49031,Athar,Norhern Punajb Rawalpindi,32.55,72.8333,4,ATHAR
PK,35180,Atharan Hazari,Lahore,31.1833,72.1,4,ATHARAN HAZARI
PK,13230,Athmaqam,Federal Capial &AJK,34.8333,74.3667, ,ATHMAQAM
PK,41226,Atomic Energy Commission At Chowk Girote,Norhern Punajb Rawalpindi,33.6039,72.5965, ,ATOMIC ENERGY COMMISSION AT CHOWK GIROTE
PK,69071,Atta Mohammad Palli,Hyderabad,27.1389,70.8333, ,ATTA MOHAMMAD PALLI
PK,24631,Attaki,NWFP Peshawar,33.7225,71.245, ,ATTAKI
PK,56001,Attari,Lahore,30.4964,73.4572, ,ATTARI
PK,52451,Attawa,Lahore,32.0244,74.2516, ,ATTAWA
PK,43600,Attock G.P.O.,Norhern Punajb Rawalpindi,33.5937,72.3873, ,ATTOCK G.P.O.
PK,43560,Attock Khurd,Norhern Punajb Rawalpindi,33.8936,72.2414,4,ATTOCK KHURD
PK,46600,Attock Oil Coy,Norhern Punajb Rawalpindi,33.4292,72.8417, ,ATTOCK OIL COY
PK,50281,Attowala,Norhern Punajb Rawalpindi,32.7,73.7833,4,ATTOWALA
PK,52331,Aulakh Baike,Lahore,32.1833,74.0278, ,AULAKH BAIKE
PK,67341,Auman Chowdagi,Hyderabad,28.2693,69.494, ,AUMAN CHOWDAGI
PK,35551,Aura,Lahore,31.7631,72.1789,4,AURA
PK,62211,Aurang,Souhern Punajb Mulan,29.8777,72.9872, ,AURANG
PK,43101,Aurang Abad,Norhern Punajb Rawalpindi,33.379,72.0004, ,AURANG ABAD
PK,50010,Aurangabad,Norhern Punajb Rawalpindi,30.7833,73.0833, ,AURANGABAD
PK,51601,Aurangabad,Lahore,30.7833,73.0833,4,AURANGABAD
PK,47195,Ausia,Federal Capial &AJK,33.9833,73.4667,4,AUSIA
PK,39501,Awan,Lahore,32.5069,73.0181,4,AWAN
PK,56171,Awan Kalan,Lahore,30.7333,73.7833,4,AWAN KALAN
PK,39051,Awan Muslim,Lahore,31.8335,74.4621, ,AWAN MUSLIM
PK,50870,Awan Sharif,Norhern Punajb Rawalpindi,32.6439,74.2724, ,AWAN SHARIF
PK,42431,Awanwala,Norhern Punajb Rawalpindi,32.1736,71.4236,4,AWANWALA
PK,17051,Awi,NWFP Peshawar,36.0075,71.7578,4,AWI
PK,59140,Ayazabad Marhal,Souhern Punajb Mulan,30.5278,72.2556, ,AYAZABAD MARHAL
PK,34301,Ayub Araian,Souhern Punajb Mulan,26.8333,68.5333, ,AYUB ARAIAN
PK,23331,Ayub Killi,NWFP Peshawar,34.2564,71.9957, ,AYUB KILLI
PK,22040,Ayub Medical College,NWFP Peshawar,32.7885,71.9418, ,AYUB MEDICAL COLLEGE
PK,22310,Ayubia,NWFP Peshawar,33.5981,73.6741, ,AYUBIA
PK,17210,Ayun,NWFP Peshawar,35.233,72.1418, ,AYUN
PK,39051,Ayya Nagar,Lahore,31.8335,74.4621, ,AYYA NAGAR
PK,24861,Aza Khel,NWFP Peshawar,33.8,71.6167,4,AZA KHEL
PK,24181,Aza Khel Payan,NWFP Peshawar,33.9833,71.8833,4,AZA KHEL PAYAN
PK,87301,Azad,Balochisan,28.6417,63.2139,4,AZAD
PK,54781,Azad Kot,Lahore,31.4811,74.3164, ,AZAD KOT
PK,12000,Azad Pattan A.K.,Norhern Punajb Rawalpindi,33.6764,73.1105, ,AZAD PATTAN A.K.
PK,34121,Azadabad,Souhern Punajb Mulan,30.1658,70.9564, ,AZADABAD
PK,24190,Azakhel,NWFP Peshawar,33.8828,71.5928, ,AZAKHEL
PK,40100,Azam Karket Sargodha (Nd),Norhern Punajb Rawalpindi,32.1687,72.6814, ,AZAM KARKET SARGODHA (ND)
PK,29541,Azam Warsak,NWFP Peshawar,34.3597,73.05, ,AZAM WARSAK
PK,17221,Azardam,NWFP Peshawar,35.2094,72.6286, ,AZARDAM
PK,24461,Azim Khan Pur,NWFP Peshawar,33.9706,71.611, ,AZIM KHAN PUR
PK,62351,Aziz Abad,Souhern Punajb Mulan,29.901,72.8653, ,AZIZ ABAD
PK,80701,Aziz Abad,Balochisan,28.8694,67.9699, ,AZIZ ABAD
PK,12311,Azizabad,Federal Capial &AJK,24.9206,67.0703, ,AZIZABAD
PK,22011,Azizabad,NWFP Peshawar,34.1247,71.8678,4,AZIZABAD
PK,24451,Azizabad,NWFP Peshawar,34.1338,71.7921, ,AZIZABAD
PK,67081,Azmat Dero,Hyderabad,26.892,68.0722, ,AZMAT DERO
PK,50330,B.G.Pur,Norhern Punajb Rawalpindi,32.7934,73.458, ,B.G.PUR
PK,25120,B.I.& S.E. Peshawar,NWFP Peshawar,34.0358,71.4889, ,B.I.& S.E. PESHAWAR
PK,66301,B.K.Halipota,Hyderabad,28.1184,70.6382, ,B.K.HALIPOTA
PK,64101,B.T.M.,Souhern Punajb Mulan,28.1244,70.2394, ,B.T.M.
PK,56250,Baba Farid Suger Mill,Lahore,30.9167,73.5167, ,BABA FARID SUGER MILL
PK,39051,Babakwal,Lahore,31.6925,74.3644,4,BABAKWAL
PK,82001,Babar Kachh,Balochisan,30.2131,69.4572, ,BABAR KACHH
PK,29441,Babar Mulla Khel,NWFP Peshawar,31.8538,69.5039, ,BABAR MULLA KHEL
PK,65270,Babarloi,Hyderabad,27.65,68.8333,4,BABARLOI
PK,52371,Babbar,Lahore,31.9728,73.8828,4,BABBAR
PK,23201,Babeni,NWFP Peshawar,33.9254,71.8046, ,BABENI
PK,32021,Babi,Souhern Punajb Mulan,34.0175,71.7369,4,BABI
PK,55151,Babliana Autar,Lahore,31.6931,74.1278, ,BABLIANA AUTAR
PK,22651,Babootri,NWFP Peshawar,33.7742,72.8808, ,BABOOTRI
PK,51771,Babral,Lahore,32.2333,75.0333,4,BABRAL
PK,26111,Babri Banda B.O,NWFP Peshawar,32.1018,68.9607, ,BABRI BANDA B.O
PK,85501,Babu Hinna,Balochisan,31.3087,67.645, ,BABU HINNA
PK,23250,Babu Zai,NWFP Peshawar,30.2411,66.8247,4,BABU ZAI
PK,23341,Bachai,NWFP Peshawar,27.2097,69.3486,4,BACHAI
PK,66191,Bachal Bham Bhoro,Hyderabad,26.9173,67.0218, ,BACHAL BHAM BHORO
PK,77151,Bachal Mahasser,Hyderabad,27.4319,68.3115, ,BACHAL MAHASSER
PK,65200,Bachal Shah Minai (Nd),Hyderabad,27.65,68.8333, ,BACHAL SHAH MINAI (ND)
PK,62301,Bacharwal,Souhern Punajb Mulan,29.9592,73.1867, ,BACHARWAL
PK,77010,Badah,Hyderabad,29.5465,70.392, ,BADAH
PK,45211,Badana Kalan,Federal Capial &AJK,33.6744,72.8492, ,BADANA KALAN
PK,62351,Badana Sharqi,Souhern Punajb Mulan,29.901,72.8653, ,BADANA SHARQI
PK,79191,Badani,Hyderabad,28.3028,69.4236,4,BADANI
PK,85501,Badani,Balochisan,31.3087,67.645, ,BADANI
PK,23241,Badar Banda,NWFP Peshawar,34.5499,71.7242, ,BADAR BANDA
PK,24840,Badbher,NWFP Peshawar,33.9167,71.5667,4,BADBHER
PK,52371,Baddo Ratta,Lahore,31.9364,74.0031,4,BADDO RATTA
PK,22780,Badhora,NWFP Peshawar,34.2921,73.2438, ,BADHORA
PK,24701,Badi Zai,NWFP Peshawar,32.894,70.0657, ,BADI ZAI
PK,51410,Badiana,Lahore,32.3667,74.6167,4,BADIANA
PK,40461,Badin,Norhern Punajb Rawalpindi,32.05,73.1, ,BADIN
PK,72200,Badin,Hyderabad,24.65,68.8333,4,BADIN
PK,27001,Badin Khel,NWFP Peshawar,33.1333,71.3167,4,BADIN KHEL
PK,72200,Badin N.P.O.,Hyderabad,24.65,68.8333, ,BADIN N.P.O.
PK,92801,Badizamran,Balochisan,26.3,63.1333, ,BADIZAMRAN
PK,64311,Badli,Souhern Punajb Mulan,28.55,70.2,4,BADLI
PK,33701,Badli Mazari,Souhern Punajb Mulan,29.2044,70.3304, ,BADLI MAZARI
PK,49701,Badlot,Norhern Punajb Rawalpindi,32.9167,73.6,4,BADLOT
PK,78031,Bado,Hyderabad,27.85,68.3667,4,BADO
PK,51541,Bado Chida,Lahore,32.2583,74.8167, ,BADO CHIDA
PK,39601,Bado Mali,Lahore,31.7264,73.475, ,BADO MALI
PK,52201,Badoke Gosian,Lahore,32.3278,74.1992, ,BADOKE GOSIAN
PK,51031,Badoki,Lahore,32.3944,74.341, ,BADOKI
PK,51700,Badomali,Lahore,31.75,73.3833,4,BADOMALI
PK,48361,Badshahan,Norhern Punajb Rawalpindi,32.7,72.8833, ,BADSHAHAN
PK,48760,Badshahan,Norhern Punajb Rawalpindi,32.7922,72.6672, ,BADSHAHAN
PK,50531,Badshahpur,Norhern Punajb Rawalpindi,32.5667,73.2667,4,BADSHAHPUR
PK,23021,Badwan,NWFP Peshawar,30.7117,66.7669,4,BADWAN
PK,21110,Baffa,NWFP Peshawar,34.4333,73.2167,4,BAFFA
PK,22290,Bagan,NWFP Peshawar,34.0333,73.35,4,BAGAN
PK,58181,Bagar Sargana,Souhern Punajb Mulan,30.7665,72.2942, ,BAGAR SARGANA
PK,78000,Bagarji,Hyderabad,27.75,68.75,4,BAGARJI
PK,49601,Bagga,Norhern Punajb Rawalpindi,32.9,73.6833,4,BAGGA
PK,26281,Baggan,NWFP Peshawar,33.4953,70.3797,4,BAGGAN
PK,76261,Baggo Dero,Hyderabad,28.2417,67.816, ,BAGGO DERO
PK,22211,Bagh,NWFP Peshawar,34.1,73.3167,4,BAGH
PK,51541,Bagh Bajwa,Lahore,32.2583,74.8167, ,BAGH BAJWA
PK,18701,Bagh Dushkhel,NWFP Peshawar,34.5564,71.5997, ,BAGH DUSHKHEL
PK,12500,Bagh Gpo,Federal Capial &AJK,33.4903,73.9938, ,BAGH GPO
PK,71001,Bagh Haji Bhatti,Hyderabad,27.6461,69.0124, ,BAGH HAJI BHATTI
PK,47390,Bagh Jamiri,Norhern Punajb Rawalpindi,32.9626,72.8768, ,BAGH JAMIRI
PK,43601,Bagh Nilab,Norhern Punajb Rawalpindi,33.5937,72.3873, ,BAGH NILAB
PK,47551,Bagh Sangra,Norhern Punajb Rawalpindi,33.419,73.0381, ,BAGH SANGRA
PK,41101,Bagh Shamas Din,Norhern Punajb Rawalpindi,32.6889,72.1611, ,BAGH SHAMAS DIN
PK,31101,Bagh Wala,Souhern Punajb Mulan,31.5478,72.4681, ,BAGH WALA
PK,33401,Bagh Wala,Souhern Punajb Mulan,29.3014,70.5347, ,BAGH WALA
PK,36351,Baghaiwala,Lahore,30.7167,72.7167, ,BAGHAIWALA
PK,32201,Baghal Chur,Souhern Punajb Mulan,29.6618,70.1121, ,BAGHAL CHUR
PK,49091,Baghan Wala,Norhern Punajb Rawalpindi,32.7167,73.1722, ,BAGHAN WALA
PK,50161,Baghan Wala,Norhern Punajb Rawalpindi,33.2,73.2667, ,BAGHAN WALA
PK,84301,Baghaoo,Balochisan,30.495,67.7122, ,BAGHAOO
PK,47331,Baghar Musalmanan,Norhern Punajb Rawalpindi,32.9917,73.4264, ,BAGHAR MUSALMANAN
PK,39181,Baghari,Lahore,31.5333,73.8167, ,BAGHARI
PK,89101,Baghbana,Balochisan,28.0796,66.5519, ,BAGHBANA
PK,54920,Baghbanpura,Lahore,31.2242,74.0997,4,BAGHBANPURA
PK,53400,Baghbanpura N.P.O.,Lahore,33.2382,72.8347, ,BAGHBANPURA N.P.O.
PK,58181,Baghdad Sharif,Souhern Punajb Mulan,30.7665,72.2942, ,BAGHDAD SHARIF
PK,23201,Baghdada,NWFP Peshawar,34.2089,72.035,4,BAGHDADA
PK,55261,Baghiana Kalan,Lahore,31.2,73.95, ,BAGHIANA KALAN
PK,55181,Baghiar Mar,Lahore,30.9213,73.6713, ,BAGHIAR MAR
PK,16500,Baghicha,Federal Capial &AJK,34.2269,72.2058,4,BAGHICHA
PK,23201,Baghicha Dheri,NWFP Peshawar,33.9254,71.8046, ,BAGHICHA DHERI
PK,64160,Bagho Bahar,Souhern Punajb Mulan,28.3687,70.2123, ,BAGHO BAHAR
PK,39051,Bagho Dial,Lahore,31.8335,74.4621, ,BAGHO DIAL
PK,47385,Baghoon,Norhern Punajb Rawalpindi,33.5,73.5833, ,BAGHOON
PK,22651,Baghpur Dheri,NWFP Peshawar,33.7742,72.8808, ,BAGHPUR DHERI
PK,10051,Baghsar,Norhern Punajb Rawalpindi,30.7819,71.6511, ,BAGHSAR
PK,50451,Baghsar,Norhern Punajb Rawalpindi,32.3739,73.5318, ,BAGHSAR
PK,80301,Baghtail,Balochisan,28.1833,68.0667, ,BAGHTAIL
PK,39181,Baghtera,Lahore,31.5333,73.8167, ,BAGHTERA
PK,80401,Baghtial,Balochisan,28.0167,67.85, ,BAGHTIAL
PK,39161,Baghwan Pura,Lahore,32.6028,74.1181, ,BAGHWAN PURA
PK,77061,Bagi,Hyderabad,27.5444,68.6278,4,BAGI
PK,39051,Bagian,Lahore,31.8335,74.4621, ,BAGIAN
PK,47375,Bagla,Norhern Punajb Rawalpindi,35.4328,72.5986,4,BAGLA
PK,22210,Bagnotar,NWFP Peshawar,34.1167,73.3333,4,BAGNOTAR
PK,65011,Bago Bhutto,Hyderabad,28.0417,69.6556,4,BAGO BHUTTO
PK,67071,Bago Dero,Hyderabad,27.0667,67.5667,4,BAGO DERO
PK,70101,Bago Rind,Hyderabad,26.0167,68.3333,4,BAGO RIND
PK,68031,Bago Wadadani,Hyderabad,25.716,68.8087, ,BAGO WADADANI
PK,19291,Bagra,NWFP Peshawar,34.4704,72.3984, ,BAGRA
PK,22585,Bagra,NWFP Peshawar,33.3775,72.7928, ,BAGRA
PK,47291,Bagra,Norhern Punajb Rawalpindi,33.3775,72.7928,4,BAGRA
PK,59221,Bagrain,Souhern Punajb Mulan,30.1569,71.5701, ,BAGRAIN
PK,52201,Bagrian Nau,Lahore,32.3417,74.1847,4,BAGRIAN NAU
PK,50641,Bagrianwala,Norhern Punajb Rawalpindi,32.55,73.8667,4,BAGRIANWALA
PK,17131,Bagushit,NWFP Peshawar,36.0224,71.5141, ,BAGUSHIT
PK,29161,Bagwani Shumali,NWFP Peshawar,29.9458,70.9, ,BAGWANI SHUMALI
PK,43461,Bahadar Khan,Norhern Punajb Rawalpindi,32.8389,70.7311,4,BAHADAR KHAN
PK,56301,Bahadar Nagar Farm,Lahore,30.8662,73.3353, ,BAHADAR NAGAR FARM
PK,59300,Bahadar Pur,Souhern Punajb Mulan,29.8257,71.8627, ,BAHADAR PUR
PK,29051,Bahaderi,NWFP Peshawar,31.9225,70.915, ,BAHADERI
PK,77271,Bahadur Khan Bhand,Hyderabad,27.4507,68.016, ,BAHADUR KHAN BHAND
PK,26001,Bahadur Khel,NWFP Peshawar,33.9186,72.0069,4,BAHADUR KHEL
PK,79001,Bahadurabad,Hyderabad,30.5333,72.8306,4,BAHADURABAD
PK,79001,Bahadurpur,Hyderabad,27.1333,67.6833,4,BAHADURPUR
PK,39530,Bahalike,Lahore,31.7333,73.7014,4,BAHALIKE
PK,76201,Bahalwal Pur,Hyderabad,26.7007,67.7021, ,BAHALWAL PUR
PK,35161,Bahar,Lahore,29.0042,70.0882, ,BAHAR
PK,70011,Bahar Khan Mirjat,Hyderabad,25.5307,68.6966, ,BAHAR KHAN MIRJAT
PK,66031,Bahar Larik,Hyderabad,27.55,68.55, ,BAHAR LARIK
PK,67001,Baharo Mullan,Hyderabad,30.6507,71.1785, ,BAHARO MULLAN
PK,50001,Baharwal,Norhern Punajb Rawalpindi,32.6354,73.4896, ,BAHARWAL
PK,60800,Bahauddin Zakaria University,Souhern Punajb Mulan,30.1599,71.5189, ,BAHAUDDIN ZAKARIA UNIVERSITY
PK,59341,Bahawal Garh,Souhern Punajb Mulan,29.6207,71.9488, ,BAHAWAL GARH
PK,39101,Bahawal Kot,Lahore,34.1756,71.6625, ,BAHAWAL KOT
PK,71001,Bahawal Zour,Hyderabad,27.6461,69.0124, ,BAHAWAL ZOUR
PK,62300,Bahawalnagar G.P.O.,Souhern Punajb Mulan,29.9592,73.1867, ,BAHAWALNAGAR G.P.O.
PK,63080,Bahawalpur Cantt,Souhern Punajb Mulan,29.425,71.8489, ,BAHAWALPUR CANTT
PK,63080,Bahawalpur Cantt N.P.O.,Souhern Punajb Mulan,29.425,71.8489, ,BAHAWALPUR CANTT N.P.O.
PK,63100,Bahawalpur City,Souhern Punajb Mulan,31.0035,71.0485, ,BAHAWALPUR CITY
PK,63100,Bahawalpur G.P.O.,Souhern Punajb Mulan,31.0035,71.0485, ,BAHAWALPUR G.P.O.
PK,63100,Bahawalpur N.P.O.,Souhern Punajb Mulan,31.0035,71.0485, ,BAHAWALPUR N.P.O.
PK,51821,Baheri Khurd,Lahore,32.25,75.2833,4,BAHERI KHURD
PK,51541,Bahlol Pur,Lahore,32.2583,74.8167, ,BAHLOL PUR
PK,24461,Bahlula,NWFP Peshawar,33.9706,71.611, ,BAHLULA
PK,50431,Bahrai,Norhern Punajb Rawalpindi,32.429,73.5702, ,BAHRAI
PK,19010,Bahrain,NWFP Peshawar,35.2097,72.5481,4,BAHRAIN
PK,77260,Bahram,Hyderabad,31.0542,72.7764,4,BAHRAM
PK,23081,Bahram Khan Killi,NWFP Peshawar,34.24,72.0019, ,BAHRAM KHAN KILLI
PK,56181,Bahri Pur,Lahore,30.6759,73.5954, ,BAHRI PUR
PK,50221,Bahrwal,Norhern Punajb Rawalpindi,32.724,73.9111, ,BAHRWAL
PK,43740,Bahtar,Norhern Punajb Rawalpindi,33.6803,72.6433,4,BAHTAR
PK,79101,Bahu,Hyderabad,32.3639,73.6722,4,BAHU
PK,21391,Bai,NWFP Peshawar,34.2925,72.9469,4,BAI
PK,21021,Bai Bala,NWFP Peshawar,34.6083,73.1069,4,BAI BALA
PK,22721,Bai Noora,NWFP Peshawar,34.1167,73.0833, ,BAI NOORA
PK,21091,Bai Tarli,NWFP Peshawar,34.4864,72.9122,4,BAI TARLI
PK,19041,Baidara,NWFP Peshawar,35.0487,72.3003, ,BAIDARA
